M03.25*,"바이러스 간염에서의 감염후 관절병증, 골반 부위 및 넓적다리","Postinifectious arthropathy in viral hepatitis(B15-B19), pelvic region and thigh(buttock, femur, pelvis, hip joint, sacroiliac joint)",
M03.25*,"예르시니아 엔테로콜리티카균에 의한 창자염에서의 감염후 관절병증, 골반 부위 및 넓적다리","Postinfectious arthopathy in enteritis due to Yersinia enterodolitica(A04.6+), pelvic region and thigh(buttock, femur, pelvis, hip joint, sacroiliac joint)",
M03.26*,"예르시니아 엔테로콜리티카균에 의한 창자염에서의 감염후 관절병증, 아래다리","Postinfectious arthopathy in enteritis due to Yersinia enterodolitica(A04.6+), lower leg(fibula, tibia, knee joint)",
M03.26*,"바이러스 간염에서의 감염후 관절병증, 아래다리","Postinifectious arthropathy in viral hepatitis(B15-B19), lower leg(fibula, tibia, knee joint)",
M03.26*,"달리분류된 질환에서의 감염후 관절병증, 아래다리","Other Postinfectious arthropathies in diseases classified elsewhere, lower leg(fibula, tibia, knee joint)",
M03.27*,"예르시니아 엔테로콜리티카균에 의한 창자염에서의 감염후 관절병증, 발목 및 발","Postinfectious arthopathy in enteritis due to Yersinia enterodolitica(A04.6+), ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M03.27*,"바이러스 간염에서의 감염후 관절병증, 발목 및 발","Postinifectious arthropathy in viral hepatitis(B15-B19), ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M03.27*,"달리분류된 질환에서의 감염후 관절병증, 발목 및 발","Other Postinfectious arthropathies in diseases classified elsewhere, ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M03.28*,"예르시니아 엔테로콜리티카균에 의한 창자염에서의 감염후 관절병증, 기타 부위","Postinfectious arthopathy in enteritis due to Yersinia enterodolitica(A04.6+), other(head, neck, ribs, skull, trunk, vertebral column)",
M03.28*,"달리분류된 질환에서의 감염후 관절병증, 기타 부위","Other Postinfectious arthropathies in diseases classified elsewhere, other(head, neck, ribs, skull, trunk, vertebral column)",
M03.28*,"바이러스 간염에서의 감염후 관절병증, 기타 부위","Postinifectious arthropathy in viral hepatitis(B15-B19), other(head, neck, ribs, skull, trunk, vertebral column)",
M03.29*,"예르시니아 엔테로콜리티카균에 의한 창자염에서의 감염후 관절병증, 상세불명 부위","Postinfectious arthopathy in enteritis due to Yersinia enterodolitica(A04.6+), site unspecified",
M03.29*,"달리분류된 질환에서의 감염후 관절병증, 상세불명 부위","Other Postinfectious arthropathies in diseases classified elsewhere, site unspecified",
M03.29*,"바이러스 간염에서의 감염후 관절병증, 상세불명 부위","Postinifectious arthropathy in viral hepatitis(B15-B19), site unspecified",
M03.6*,달리 분류된 기타 질환에서의 반응성 관절병증,Reactive arthropathy in other diseases classified elsewhere,
M03.6*,감염성 심내막염에서의 관절병증,Arthropathy in infective endocarditis(I33.0+),
M03.60*,"감염성 심내막염에서의 관절병증, 다발부위","Arthropathy in infective endocarditis(I33.0+), multiple sites",
M03.60*,"달리 분류된 기타 질환에서의 반응성 관절병증, 다발 부위","Reactive arthropathy in other diseases classified elsewhere, multiple sites",
M03.61*,"달리 분류된 기타 질환에서의 반응성 관절병증, 어깨 부위","Reactive arthropathy in other diseases classified elsewhere, shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M03.61*,"감염성 심내막염에서의 관절병증, 어깨 부위","Arthropathy in infective endocarditis(I33.0+), shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M03.62*,"달리 분류된 기타 질환에서의 반응성 관절병증, 위팔","Reactive arthropathy in other diseases classified elsewhere, upper arm(humerus, elbow joints)",
M03.62*,"감염성 심내막염에서의 관절병증, 위팔","Arthropathy in infective endocarditis(I33.0+), upper arm(humerus, elbow joints)",
M03.63*,"감염성 심내막염에서의 관절병증, 아래팔","Arthropathy in infective endocarditis(I33.0+), forearm(radius, ulna, wrist joints)",
M03.63*,"달리 분류된 기타 질환에서의 반응성 관절병증, 아래팔","Reactive arthropathy in other diseases classified elsewhere, forearm(radius, ulna, wrist joints)",
M03.64*,"달리 분류된 기타 질환에서의 반응성 관절병증, 손","Reactive arthropathy in other diseases classified elsewhere, hand(carpus, fingers, metacarpus, joints between these bones)",
M03.64*,"감염성 심내막염에서의 관절병증, 손","Arthropathy in infective endocarditis(I33.0+), hand(carpus, fingers, metacarpus, joints between these bones)",
M03.65*,"달리 분류된 기타 질환에서의 반응성 관절병증, 골반 부위 및 넓적다리","Reactive arthropathy in other diseases classified elsewhere, pelvic region and thigh(buttock, femur, pelvis, hip joint, sacroiliac joint)",
M03.65*,"감염성 심내막염에서의 관절병증, 골반 부위 및 넓적다리","Arthropathy in infective endocarditis(I33.0+), pelvic region and thigh(buttock, femur, pelvis, hip joint, sacroiliac joint)",
M03.66*,"달리 분류된 기타 질환에서의 반응성 관절병증, 아래다리","Reactive arthropathy in other diseases classified elsewhere, lower leg(fibula, tibia, knee joint)",
M03.66*,"감염성 심내막염에서의 관절병증, 아래다리","Arthropathy in infective endocarditis(I33.0+), lower leg(fibula, tibia, knee joint)",
M03.67*,"감염성 심내막염에서의 관절병증, 발목 및 발","Arthropathy in infective endocarditis(I33.0+), ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M03.67*,"달리 분류된 기타 질환에서의 반응성 관절병증, 발목 및 발","Reactive arthropathy in other diseases classified elsewhere, ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M03.68*,"감염성 심내막염에서의 관절병증, 기타 부위","Arthropathy in infective endocarditis(I33.0+), other(head, neck, ribs, skull, trunk, vertebral column)",
M03.68*,"달리 분류돤 기타 질환에서의 반응성 관절병증, 기타 부위","Reactive arthropathy in other diseases classified elsewhere, other(head, neck, ribs, skull, trunk, vertebral column)",
M03.69*,"달리 분류돤 기타 질환에서의 반응성 관절병증, 상세불명 부위","Reactive arthropathy in other diseases classified elsewhere, site unspecified",
M03.69*,"감염성 심내막염에서의 관절병증, 상세불명 부위","Arthropathy in infective endocarditis(I33.0+), site unspecified",
M05-M14,염증성 다발성 관절병증,Inflammatory polyarthropathies(M05-M14),
M05,혈청검사 양성인 류마티스 관절염,Seropositive rheumatoid arthritis,
M05.0,지라샘비대 및 백혈구 감소증이 동반된 류마티스 관절염,Rheumatoid arthritis with splenoadenomegaly and leukopenia,
M05.0,펠티 증후군,Felty's syndrome,
M05.00,"지라샘비대 및 백혈구 감소증이 동반된 류마티스 관절염, 다발 부위","Rheumatoid arthritis with splenoadenomegaly and leukopenia, multiple sites",
M05.00,"펠티증후군, 다발 부위","Felty's syndorme, multiple sites",
M05.01,"펠티증후군, 어깨 부위","Felty's syndorme, shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M05.01,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 어깨 부위","Rheumatoid arthritis with splenoadenomegaly and leukopenia, shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M05.02,"펠티증후군, 위팔","Felty's syndorme, upper arm(humerus, elbow joints)",
M05.02,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 위팔","Rheumatoid arthritis with splenoadenomegaly and leukopenia, upper arm(humerus, elbow joints)",
M05.03,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 아래팔","Rheumatoid arthritis with splenoadenomegaly and leukopenia, forearm(radius, ulna, wrist joints)",
M05.03,"펠티증후군, 아래팔","Felty's syndorme, forearm(radius, ulna, wrist joints)",
M05.04,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 손","Rheumatoid arthritis with splenoadenomegaly and leukopenia, hand(carpus, fingers, metacarpus, joints between these bones)",
M05.04,"펠티증후군, 손","Felty's syndorme, hand(carpus, fingers, metacarpus, joints between these bones)",
M05.05,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 골반 부위 및 넓적다리","Rheumatoid arthritis with splenoadenomegaly and leukopenia, pelvic region and thigh(buttock, femur, pelvis, hip joint, sacroiliac joint)",
M05.05,"펠티증후군, 골반 부위 및 넓적다리","Felty's syndorme, pelvic region and thigh(buttock, femur, pelvis, hip joint, sacroiliac joint)",
M05.06,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 아래다리","Rheumatoid arthritis with splenoadenomegaly and leukopenia, lower leg(fibula, tibia, knee joint)",
M05.06,"펠티증후군, 아래다리","Felty's syndorme, lower leg(fibula, tibia, knee joint)",
M05.07,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 발목 및 발","Rheumatoid arthritis with splenoadenomegaly and leukopenia, ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M05.07,"펠티증후군, 발목 및 발","Felty's syndorme, ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M05.08,"지라샘비대 및 백혈구 감소증이 종반된 류마티스 관절염, 기타 부위","Rheumatoid arthritis with splenoadenomegaly and leukopenia, other(head, neck, ribs, skull, trunk, vertebral column)",
M05.08,"펠티증후군, 기타 부위","Felty's syndorme, other(head, neck, ribs, skull, trunk, vertebral column)",
M05.09,"지라샘비대 및 백혈구 및 감소증이 종반된 류마티스 관절염, 상세불명 부위","Rheumatoid arthritis with splenoadenomegaly and leukopenia, site unspecified",
M05.09,"펠티증후군, 상세불명 부위","Felty's syndorme, site unspecified",
M05.1+,류마티스 폐질환,Rheumatoid lung disease(J99.0*),
M05.2,류마티스 혈관염,Rheumatoid vasculitis,
M05.20,"류마티스 혈관염, 다발부위","Rheumatoid vasculitis, multiple sites",
M05.21,"류마티스 혈관염, 어깨부위","Rheumatoid vasculitis, shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M05.22,"류마티스 혈관염, 위팔","Rheumatoid vasculitis, upper arm(humerus, elbow joints)",
M05.23,"류마티스 혈관염, 아래팔","Rheumatoid vasculitis, forearm(radius, ulna, wrist joints)",
M05.24,"류마티스 혈관염, 손","Rheumatoid vasculitis, hand(carpus, fingers, metacarpus, joints between these bones)",
M05.25,"류마티스 혈관염, 골반 부위 및 넓적다리","Rheumatoid vasculitis, pelvic region and thigh(buttock, femur, pelvis, hip joint, sacroiliac joint)",
M05.26,"류마티스 혈관염, 아래다리","Rheumatoid vasculitis, lower leg(fibula, tibia, knee joint)",
M05.27,"류마티스 혈관염, 발목 및 발","Rheumatoid vasculitis, ankle and foot(metatarsus, tarsus, toes, ankle joint, other joints in foot)",
M05.28,"류마티스 혈관염, 기타 부위","Rheumatoid vasculitis, other(head, neck, ribs, skull, trunk, vertebral column)",
M05.29,"류마티스 혈관염, 상세불명 부위","Rheumatoid vasculitis, site unspecified",
M05.3+,기타 기관및 계통의 침범을 동반한 류마티스 관절염,Rheumatoid arthritis with involvement of other organs and systems,
M05.3+,류마티스 심장막염,Rheumatoid pericarditis(I32.8*),
M05.3+,류마티스 다발성 신경병증,Rheumatioid polyneuropathy(G63.6*),
M05.3+,류마티스 심근염,Rheumatoid myocarditis(I41.8*),
M05.3+,류마티스 근육병증,Rheumatoid myopathy(G73.7*),
M05.3+,류마티스 심내막염,Rheumatoid endocarditis(I39.-*),
M05.3+,류마티스 심장염,Rheumatioid carditis(I52.8*),
M05.30+,"류마티스 심내막염, 다발 부위","Rheumatoid endocarditis(I39.-*), multiple sites",
M05.30+,"기타 기관 및 계통의 침범을 동반한 류마티스 관절염, 다발 부위","Rheumatoid arthritis with involvement of other organs and systems, multiple sites",
M05.30+,"류마티스 심장막염, 다발 부위","Rheumatoid pericarditis(I32.8*), multiple sites",
M05.30+,"류마티스 심장염, 다발 부위","Rheumatioid carditis(I52.8*), multiple sities",
M05.30+,"류마티스 심근염, 다발 부위","Rheumatoid myocarditis(I41.8*), multiple sites",
M05.30+,"류마티스 근육병증, 다발 부위","Rheumatoid myopathy(G73.7*), multiple sites",
M05.30+,"류마티스 다발성 신경병증, 다발 부위","Rheumatioid polyneuropathy(G63.6*), multiple sites",
M05.31+,"류마티스 심내막염, 어깨 부위","Rheumatoid endocarditis(I39.-*), shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M05.31+,"류마티스 다발성 신경병증, 어깨 부위","Rheumatioid polyneuropathy(G63.6*), shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M05.31+,"류마티스 심장막염, 어깨 부위","Rheumatoid pericarditis(I32.8*), shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
M05.31+,"류마티스 심근염, 어깨 부위","Rheumatoid myocarditis(I41.8*), shoulder region(clavicle, scapula, acromioclavicular joints, glenohumeral joints, sternoclavicular joints)",
